;index;time_index;tv_volume;tv_spend;search_clicks;search_imps;search_matching_query_volume;search_query_volume;search_spend;total_spend;brand_sales;competitor_sales;revenue;profit;tv_budget_index;tv_budget;search_budget_index;search_budget;country_number;tv_spend;tv_spend_lag1;tv_spend_lag13;tv_spend_lag52;search_spend;search_spend_lag1;search_spend_lag13;search_spend_lag52
1991;172;172;336239850;1681196.36055546;429270;5854459;5854459;13009645;472197.0;2153393.36055546;1113966;5727141;89117280;86963886.63944459;4;45500000.0;4;24000000.0;12;1681196.36055546;0.0;1317462.10594862;599806.657014219;472197.0;528084.7;836976.8;328465.5
1992;173;173;170298704;851629.6637994809;399941;5527278;5527278;12279825;439935.1;1291564.76379948;1019973;5354037;81597840;80306275.2362005;4;45500000.0;4;24000000.0;12;851629.6637994809;1681196.36055546;0.0;0.0;439935.1;472197.0;660977.9;345606.8
1993;174;174;0;0.0;369666;5184138;5184138;11518696;406632.6;406632.6;894824;4976277;71585920;71179287.4;4;45500000.0;4;24000000.0;12;0.0;851629.6637994809;0.0;931995.7188006421;406632.6;439935.1;663736.7;337638.4
1994;175;175;38314459;191535.428543325;383873;5355112;5355112;11902459;422260.3;613795.728543325;948486;5177704;75878880;75265084.2714567;4;45500000.0;4;24000000.0;12;191535.428543325;0.0;3700587.71845199;0.0;422260.3;406632.6;678106.0;332784.1
1995;176;176;100072964;500342.565576775;264836;4002213;4002213;8893602;291319.6;791662.165576775;659238;3529240;52739040;51947377.83442321;4;45500000.0;4;24000000.0;12;500342.565576775;191535.428543325;0.0;2498102.20056637;291319.6;422260.3;686117.3;281956.4
1996;177;177;0;0.0;303004;4439335;4439335;9865776;333304.4;333304.4;732849;4078438;58627920;58294615.6;4;45500000.0;4;24000000.0;12;0.0;500342.565576775;3366915.91023075;0.0;333304.4;291319.6;669674.5;264700.7
1997;178;178;0;0.0;333117;4766796;4766796;10592096;366428.7;366428.7;806127;4474902;64490160;64123731.3;4;45500000.0;4;24000000.0;12;0.0;0.0;0.0;3109990.12456133;366428.7;333304.4;683945.9;258847.6
1998;179;179;0;0.0;329321;4729719;4729719;10517814;362253.1;362253.1;797160;4432526;63772800;63410546.9;4;45500000.0;4;24000000.0;12;0.0;0.0;4453714.02735872;0.0;362253.1;366428.7;603324.7;213500.1
1999;180;180;0;0.0;301605;4418023;4418023;9820200;331765.5;331765.5;728068;4052314;58245440;57913674.5;4;45500000.0;4;24000000.0;12;0.0;0.0;0.0;1074596.19452059;331765.5;362253.1;592639.3;233299.0
2000;181;181;0;0.0;252287;3859919;3859919;8574894;277515.7;277515.7;606532;3372779;48522560;48245044.3;4;45500000.0;4;24000000.0;12;0.0;0.0;5222654.16100376;0.0;277515.7;331765.5;458681.3;241729.4
2001;182;182;103104839;515594.334749871;0;0;3588824;7974475;0.0;515594.334749871;561200;3002549;44896000;44380405.6652501;4;45500000.0;4;24000000.0;12;515594.334749871;0.0;0.0;0.0;0.0;277515.7;0.0;0.0
2002;183;183;0;0.0;0;0;4013552;8921393;0.0;0.0;634791;3533754;50783280;50783280.0;4;45500000.0;4;24000000.0;12;0.0;515594.334749871;1861682.74071958;665900.403655902;0.0;0.0;0.0;0.0
2003;184;184;0;0.0;345009;4909797;4909797;10910712;379509.9;379509.9;835565;4644243;66845200;66465690.1;4;45500000.0;4;24000000.0;12;0.0;0.0;0.0;0.0;379509.9;0.0;528084.7;248541.7
2004;185;185;0;0.0;294089;4339334;4339334;9644892;323497.9;323497.9;712698;3959351;57015840;56692342.1;4;45500000.0;4;24000000.0;12;0.0;0.0;1681196.36055546;0.0;323497.9;379509.9;472197.0;250379.8
2005;186;186;0;0.0;315553;4563416;4563416;10145346;347108.3;347108.3;759945;4234743;60795600;60448491.7;4;45500000.0;4;24000000.0;12;0.0;0.0;851629.6637994809;1560722.55739431;347108.3;323497.9;439935.1;250820.9
2006;187;187;263491630;1317555.83531793;260426;3949364;3949364;8772852;286468.6;1604024.43531793;665267;3441461;53221360;51617335.5646821;4;45500000.0;4;24000000.0;12;1317555.83531793;0.0;0.0;0.0;286468.6;347108.3;406632.6;293848.5
2007;188;188;0;0.0;374248;5250495;5250495;11668622;411672.8;411672.8;908831;5059264;72706480;72294807.2;4;45500000.0;4;24000000.0;12;0.0;1317555.83531793;191535.428543325;1953637.5963651;411672.8;286468.6;422260.3;278198.8
2008;189;189;447698971;2238487.23716266;330262;4743490;4743490;10543779;363288.2;2601775.43716266;860490;4394809;68839200;66237424.562837295;4;45500000.0;4;24000000.0;12;2238487.23716266;0.0;500342.565576775;0.0;363288.2;411672.8;291319.6;283127.9
2009;190;190;0;0.0;339264;4836665;4836665;10749425;373190.4;373190.4;820031;4565171;65602480;65229289.6;4;45500000.0;4;24000000.0;12;0.0;2238487.23716266;0.0;0.0;373190.4;363288.2;333304.4;272510.7
2010;191;191;460962338;2304663.95415302;378968;5291186;5291186;11764202;416864.8;2721528.75415302;990981;5049284;79278480;76556951.245847;4;45500000.0;4;24000000.0;12;2304663.95415302;0.0;0.0;0.0;416864.8;373190.4;366428.7;258506.6
2011;192;192;0;0.0;403126;5561866;5561866;12359583;443438.6;443438.6;977972;5436730;78237760;77794321.4;4;45500000.0;4;24000000.0;12;0.0;2304663.95415302;0.0;337341.55183442304;443438.6;416864.8;362253.1;349768.1
2012;193;193;99940832;499668.441953252;487504;6498345;6498345;14452203;536254.4;1035922.84195325;1222154;6545831;97772320;96736397.1580468;4;45500000.0;4;24000000.0;12;499668.441953252;0.0;0.0;0.0;536254.4;443438.6;331765.5;272195.0
2013;194;194;381378425;1906884.75263887;434471;5913989;5913989;13146272;477918.1;2384802.85263887;1132168;5800538;90573440;88188637.1473611;4;45500000.0;4;24000000.0;12;1906884.75263887;499668.441953252;0.0;3129533.11106273;477918.1;536254.4;277515.7;351161.8
2014;195;195;0;0.0;0;0;6119776;13595324;0.0;0.0;1088165;6058852;87053200;87053200.0;4;45500000.0;4;24000000.0;12;0.0;1906884.75263887;515594.334749871;0.0;0.0;477918.1;0.0;0.0
2015;196;196;37169534;185855.283350855;0;0;6718536;14926017;0.0;185855.283350855;1236345;6768381;98907600;98721744.7166491;4;45500000.0;4;24000000.0;12;185855.283350855;0.0;0.0;3625290.05625394;0.0;0.0;0.0;0.0
2016;197;197;2324553;11620.6732839647;517041;6843784;6843784;15207392;568745.1;580365.773283964;1259301;6993529;100744080;100163714.226716;4;45500000.0;4;24000000.0;12;11620.6732839647;185855.283350855;0.0;0.0;568745.1;0.0;379509.9;397386.0
2017;198;198;192963786;964815.3424373821;434903;5910216;5910216;13132128;478393.3;1443208.64243738;1106635;5810136;88530800;87087591.3575626;4;45500000.0;4;24000000.0;12;964815.3424373821;11620.6732839647;0.0;3345112.86524834;478393.3;568745.1;323497.9;410010.7
2018;199;199;0;0.0;586806;7641657;7641657;16975483;645486.6;645486.6;1428978;7957534;114318240;113672753.4;4;45500000.0;4;24000000.0;12;0.0;964815.3424373821;0.0;0.0;645486.6;478393.3;347108.3;459309.4
2019;200;200;557326408;2786397.62761165;543933;7165131;7165131;15923361;598326.3;3384723.92761165;1436279;7287978;114902320;111517596.072388;4;45500000.0;4;24000000.0;12;2786397.62761165;0.0;1317555.83531793;0.0;598326.3;645486.6;286468.6;481598.7
2020;201;201;0;0.0;565020;7374164;7374164;16398350;621522.0;621522.0;1376029;7642560;110082320;109460798.0;4;45500000.0;4;24000000.0;12;0.0;2786397.62761165;0.0;2040249.52529582;621522.0;598326.3;411672.8;518853.5
2021;202;202;216239069;1081129.29215947;674637;8621254;8621254;19151836;742100.7;1823229.99215947;1737752;9072910;139020160;137196930.007841;4;45500000.0;4;24000000.0;12;1081129.29215947;0.0;2238487.23716266;0.0;742100.7;621522.0;363288.2;543783.9
2022;203;203;328429983;1642264.28673538;664008;8501985;8501985;18890021;730408.8;2372673.08673538;1732808;8907472;138624640;136251966.913265;4;45500000.0;4;24000000.0;12;1642264.28673538;1081129.29215947;0.0;1745745.34133154;730408.8;742100.7;373190.4;531433.1
2023;204;204;1194791767;5974029.89120246;663673;8480925;8480925;18843846;730040.3;6704070.19120246;1760041;8846441;140803280;134099209.808798;4;45500000.0;4;24000000.0;12;5974029.89120246;1642264.28673538;2304663.95415302;0.0;730040.3;730408.8;416864.8;548667.9
2024;205;205;0;0.0;634108;8159264;8159264;18140576;697518.8;697518.8;1546956;8591721;123756480;123058961.2;4;45500000.0;4;24000000.0;12;0.0;5974029.89120246;0.0;1322372.20189665;697518.8;730040.3;443438.6;540536.7
2025;206;206;0;0.0;761272;9622402;9622402;21385543;837399.2;837399.2;1864420;10353649;149153600;148316200.8;4;45500000.0;4;24000000.0;12;0.0;0.0;499668.441953252;163462.245091132;837399.2;697518.8;536254.4;608347.3
2026;207;207;153837025;769155.200782035;701569;8936017;8936017;19861541;771725.9;1540881.10078203;1795871;9472553;143669680;142128798.899218;4;45500000.0;4;24000000.0;12;769155.200782035;0.0;1906884.75263887;1922474.36909118;771725.9;837399.2;477918.1;625645.9
2027;208;208;0;0.0;0;0;8554596;19006435;0.0;0.0;1617067;8999099;129365360;129365360.0;4;45500000.0;4;24000000.0;12;0.0;769155.200782035;0.0;0.0;0.0;771725.9;0.0;0.0
2028;53;53;0;0.0;0;0;4199729;18668361;0.0;0.0;1583314;8805234;126665120;126665120.0;2;47500000.0;2;12000000.0;13;0.0;1605781.70618404;609914.4853246079;4656220.98432429;0.0;0.0;0.0;0.0
2029;54;54;767984208;3840059.41742149;339440;4334674;4334674;19268937;373384.0;4213443.41742149;1794463;9054642;143557040;139343596.58257902;2;47500000.0;2;12000000.0;13;3840059.41742149;0.0;0.0;0.0;373384.0;0.0;157462.8;226601.1
2030;55;55;0;0.0;355596;4525052;4525052;20120174;391155.6;391155.6;1735890;9645837;138871200;138480044.4;2;47500000.0;2;12000000.0;13;0.0;3840059.41742149;409101.03818994603;2741163.05323023;391155.6;373384.0;177332.1;221001.0
2031;56;56;772327233;3861589.69352216;373263;4718273;4718273;20975666;410589.3;4272178.99352216;1975954;9971586;158076320;153804141.006478;2;47500000.0;2;12000000.0;13;3861589.69352216;0.0;0.0;0.0;410589.3;391155.6;171172.1;226927.8
2032;57;57;0;0.0;309711;3997824;3997824;17759326;340682.1;340682.1;1504118;8353038;120329440;119988757.9;2;47500000.0;2;12000000.0;13;0.0;3861589.69352216;2860212.87671512;2111023.28564397;340682.1;410589.3;166037.3;184857.2
2033;58;58;717812437;3589165.86054003;316425;4069073;4069073;18093024;348067.5;3937233.36054003;1664987;8426863;133198960;129261726.63946001;2;47500000.0;2;12000000.0;13;3589165.86054003;0.0;1518385.34334199;1736541.85136671;348067.5;340682.1;145975.5;154642.4
2034;59;59;0;0.0;328698;4215664;4215664;18728459;361567.8;361567.8;1597589;8885932;127807120;127445552.2;2;47500000.0;2;12000000.0;13;0.0;3589165.86054003;719009.70630027;0.0;361567.8;348067.5;161096.1;158090.9
2035;60;60;328983129;1644885.64704688;307659;3972197;3972197;17650325;338424.9;1983310.54704688;1596080;8205431;127686400;125703089.452953;2;47500000.0;2;12000000.0;13;1644885.64704688;0.0;2526691.57688252;0.0;338424.9;361567.8;166870.0;162629.5
2036;61;61;0;0.0;341911;4355645;4355645;19364238;376102.1;376102.1;1659064;9225728;132725120;132349017.9;2;47500000.0;2;12000000.0;13;0.0;1644885.64704688;0.0;0.0;376102.1;338424.9;202602.4;159248.1
2037;62;62;395029077;1975151.00505036;317098;4081738;4081738;18146468;348807.8;2323958.80505036;1654317;8462021;132345360;130021401.19495;2;47500000.0;2;12000000.0;13;1975151.00505036;0.0;0.0;0.0;348807.8;376102.1;198620.4;185846.1
2038;63;63;0;0.0;251688;3344126;3344126;14868177;276856.8;276856.8;1219431;6776464;97554480;97277623.2;2;47500000.0;2;12000000.0;13;0.0;1975151.00505036;2870183.3419592003;1725502.56588758;276856.8;348807.8;199789.7;188293.6
2039;64;64;0;0.0;269346;3543668;3543668;15733347;296280.6;296280.6;1303238;7249553;104259040;103962759.4;2;47500000.0;2;12000000.0;13;0.0;0.0;244459.136371013;0.0;296280.6;276856.8;201031.6;141301.6
2040;65;65;87912378;439521.916382343;0;0;3542588;15741180;0.0;439521.916382343;1336289;7190497;106903120;106463598.083618;2;47500000.0;2;12000000.0;13;439521.916382343;0.0;1605781.70618404;1175232.00269964;0.0;296280.6;0.0;0.0
2041;66;66;0;0.0;0;0;3274599;14556831;0.0;0.0;1182768;6583510;94621440;94621440.0;2;47500000.0;2;12000000.0;13;0.0;439521.916382343;0.0;626342.0716117821;0.0;0.0;0.0;0.0
2042;67;67;0;0.0;228964;3089487;3089487;13730748;251860.4;251860.4;1108913;6163564;88713040;88461179.6;2;47500000.0;2;12000000.0;13;0.0;0.0;3840059.41742149;0.0;251860.4;0.0;373384.0;133276.0
2043;68;68;0;0.0;257001;3397137;3397137;15105119;282701.1;282701.1;1242431;6909248;99394480;99111778.9;2;47500000.0;2;12000000.0;13;0.0;0.0;0.0;0.0;282701.1;251860.4;391155.6;134733.5
2044;69;69;0;0.0;242998;3244345;3244345;14426066;267297.8;267297.8;1176746;6541925;94139680;93872382.2;2;47500000.0;2;12000000.0;13;0.0;0.0;3861589.69352216;0.0;267297.8;282701.1;410589.3;111912.9
2045;70;70;166144163;830841.085698039;212698;2901731;2901731;12887486;233967.8;1064808.88569804;1074807;5661372;85984560;84919751.11430201;2;47500000.0;2;12000000.0;13;830841.085698039;0.0;0.0;0.0;233967.8;267297.8;340682.1;122775.4
2046;71;71;0;0.0;177787;2513173;2513173;11164288;195565.7;195565.7;858174;4770767;68653920;68458354.3;2;47500000.0;2;12000000.0;13;0.0;830841.085698039;3589165.86054003;2066469.54575861;195565.7;233967.8;348067.5;108237.8
2047;72;72;102064262;510291.894622447;145364;2149535;2149535;9555497;159900.4;670192.294622447;723528;3870025;57882240;57212047.705377504;2;47500000.0;2;12000000.0;13;510291.894622447;0.0;0.0;0.0;159900.4;195565.7;361567.8;104585.8
2048;73;73;0;0.0;157857;2281888;2281888;10136550;173642.7;173642.7;758193;4212202;60655440;60481797.3;2;47500000.0;2;12000000.0;13;0.0;510291.894622447;1644885.64704688;6880497.81102134;173642.7;159900.4;338424.9;106118.1
2049;74;74;179750139;898690.596798611;156151;2274459;2274459;10111299;171766.1;1070456.69679861;791996;4161385;63359680;62289223.30320141;2;47500000.0;2;12000000.0;13;898690.596798611;0.0;0.0;0.0;171766.1;173642.7;376102.1;87272.9
2050;75;75;0;0.0;153316;2239494;2239494;9946998;168647.6;168647.6;737706;4104910;59016480;58847832.4;2;47500000.0;2;12000000.0;13;0.0;898690.596798611;1975151.00505036;1702926.5401931002;168647.6;171766.1;348807.8;85283.0
2051;76;76;154276172;771464.6778493859;135268;2039174;2039174;9059010;148794.8;920259.4778493859;681641;3595467;54531280;53611020.522150606;2;47500000.0;2;12000000.0;13;771464.6778493859;0.0;0.0;0.0;148794.8;168647.6;276856.8;77939.4
2052;77;77;463754624;2318673.06646466;144872;2140033;2140033;9504575;159359.2;2478032.26646466;749995;3820724;59999600;57521567.733535305;2;47500000.0;2;12000000.0;13;2318673.06646466;771464.6778493859;0.0;0.0;159359.2;148794.8;296280.6;77089.1
2053;78;78;0;0.0;0;0;1922901;8562911;0.0;0.0;599429;3337365;47954320;47954320.0;2;47500000.0;2;12000000.0;13;0.0;2318673.06646466;439521.916382343;0.0;0.0;159359.2;0.0;0.0
2054;79;79;438366776;2191803.22532467;0;0;2322481;10324720;0.0;2191803.22532467;830604;4234374;66448320;64256516.774675295;2;47500000.0;2;12000000.0;13;2191803.22532467;0.0;0.0;1844790.90348908;0.0;0.0;0.0;0.0
2055;80;80;0;0.0;130218;1977340;1977340;8796072;143239.8;143239.8;625137;3479299;50010960;49867720.2;2;47500000.0;2;12000000.0;13;0.0;2191803.22532467;0.0;0.0;143239.8;0.0;251860.4;71309.7
2056;81;81;345699029;1728405.57687334;156541;2272835;2272835;10103357;172195.1;1900600.67687334;805795;4139552;64463600;62562999.32312671;2;47500000.0;2;12000000.0;13;1728405.57687334;0.0;0.0;0.0;172195.1;143239.8;282701.1;88357.5
2057;82;82;0;0.0;179242;2521804;2521804;11211759;197166.2;197166.2;863263;4795912;69061040;68863873.8;2;47500000.0;2;12000000.0;13;0.0;1728405.57687334;0.0;0.0;197166.2;172195.1;267297.8;92581.5
2058;83;83;237998790;1190022.56650546;143363;2127322;2127322;9452586;157699.3;1347721.86650546;731792;3801223;58543360;57195638.1334945;2;47500000.0;2;12000000.0;13;1190022.56650546;0.0;830841.085698039;2006553.25838481;157699.3;197166.2;233967.8;76769.0
2059;84;84;533199850;2666070.61858741;151049;2214518;2214518;9853782;166153.9;2832224.51858741;787667;4009937;63013360;60181135.4814126;2;47500000.0;2;12000000.0;13;2666070.61858741;1190022.56650546;0.0;0.0;166153.9;157699.3;195565.7;88946.0
2060;85;85;0;0.0;168456;2411270;2411270;10720086;185301.6;185301.6;813896;4529023;65111680;64926378.4;2;47500000.0;2;12000000.0;13;0.0;2666070.61858741;510291.894622447;759554.545434665;185301.6;166153.9;159900.4;106249.0
2061;86;86;312020362;1560023.09749862;164592;2359578;2359578;10489394;181051.2;1741074.29749862;846230;4353634;67698400;65957325.7025014;2;47500000.0;2;12000000.0;13;1560023.09749862;0.0;0.0;0.0;181051.2;185301.6;173642.7;113109.7
2062;87;87;0;0.0;176573;2492035;2492035;11075193;194230.3;194230.3;848305;4726100;67864400;67670169.7;2;47500000.0;2;12000000.0;13;0.0;1560023.09749862;898690.596798611;0.0;194230.3;181051.2;171766.1;118882.5
2063;88;88;0;0.0;191574;2674493;2674493;11885061;210731.4;210731.4;929089;5161886;74327120;74116388.6;2;47500000.0;2;12000000.0;13;0.0;0.0;0.0;4933961.57344148;210731.4;194230.3;168647.6;114314.2
2064;89;89;338375031;1691925.95538019;196367;2720526;2720526;12098097;216003.7;1907929.65538019;1015006;5223216;81200480;79292550.3446198;2;47500000.0;2;12000000.0;13;1691925.95538019;0.0;771464.6778493859;0.0;216003.7;210731.4;148794.8;122548.8
2065;90;90;0;0.0;212177;2900076;2900076;12880680;233394.7;233394.7;1025608;5698750;82048640;81815245.3;2;47500000.0;2;12000000.0;13;0.0;1691925.95538019;2318673.06646466;4365651.07957284;233394.7;216003.7;159359.2;133865.6
2066;91;91;864138061;4320812.2301099;0;0;2678482;11899263;0.0;4320812.2301099;1005892;5074375;80471360;76150547.76989008;2;47500000.0;2;12000000.0;13;4320812.2301099;0.0;0.0;1803829.71667116;0.0;233394.7;0.0;0.0
2067;92;92;0;0.0;0;0;2963411;13170028;0.0;0.0;1051121;5837881;84089680;84089680.0;2;47500000.0;2;12000000.0;13;0.0;4320812.2301099;2191803.22532467;609914.4853246079;0.0;0.0;0.0;0.0
2068;93;93;755876805;3779238.95549077;235335;3155736;3155736;14036115;258868.5;4038107.45549077;1236725;6243491;98938000;94899892.5445092;2;47500000.0;2;12000000.0;13;3779238.95549077;0.0;0.0;0.0;258868.5;0.0;143239.8;157462.8
2069;94;94;0;0.0;264562;3498773;3498773;15547966;291018.2;291018.2;1285523;7147237;102841840;102550821.8;2;47500000.0;2;12000000.0;13;0.0;3779238.95549077;1728405.57687334;409101.03818994603;291018.2;258868.5;172195.1;177332.1
2070;95;95;131268430;656323.124224097;281344;3679148;3679148;16358224;309478.4;965801.524224097;1420721;7540852;113657680;112691878.475776;2;47500000.0;2;12000000.0;13;656323.124224097;0.0;0.0;0.0;309478.4;291018.2;197166.2;171172.1
2071;96;96;246621058;1233065.45370738;259083;3429569;3429569;15249202;284991.3;1518056.75370738;1333114;6930289;106649120;105131063.24629301;2;47500000.0;2;12000000.0;13;1233065.45370738;656323.124224097;1190022.56650546;2860212.87671512;284991.3;309478.4;157699.3;166037.3
2072;97;97;60718290;303584.368238002;308008;3985057;3985057;17703586;338808.8;642393.168238002;1533401;8291700;122672080;122029686.83176202;2;47500000.0;2;12000000.0;13;303584.368238002;1233065.45370738;2666070.61858741;1518385.34334199;338808.8;284991.3;166153.9;145975.5
2073;98;98;250297286;1251502.38718367;302377;3913842;3913842;17389687;332614.7;1584117.08718367;1556190;8076908;124495200;122911082.91281599;2;47500000.0;2;12000000.0;13;1251502.38718367;303584.368238002;0.0;719009.70630027;332614.7;338808.8;185301.6;161096.1
2074;99;99;95992637;480012.909092692;293753;3824632;3824632;16998544;323128.3;803141.209092691;1477297;7901651;118183760;117380618.79090701;2;47500000.0;2;12000000.0;13;480012.909092692;1251502.38718367;1560023.09749862;2526691.57688252;323128.3;332614.7;181051.2;166870.0
2075;100;100;426718120;2133594.64739636;269323;3543995;3543995;15755058;296255.3;2429849.94739636;1402658;7186786;112212640;109782790.052604;2;47500000.0;2;12000000.0;13;2133594.64739636;480012.909092692;0.0;0.0;296255.3;323128.3;194230.3;202602.4
2076;101;101;0;0.0;353297;4487051;4487051;19936304;388626.7;388626.7;1716350;9543838;137308000;136919373.3;2;47500000.0;2;12000000.0;13;0.0;2133594.64739636;0.0;0.0;388626.7;296255.3;210731.4;198620.4
2077;102;102;158015731;790159.500593075;371407;4698856;4698856;20894813;408547.7;1198707.20059308;1896704;9982368;151736320;150537612.799407;2;47500000.0;2;12000000.0;13;790159.500593075;0.0;1691925.95538019;2870183.3419592003;408547.7;388626.7;216003.7;199789.7
2078;103;103;168611234;843120.522397967;410518;5128599;5128599;22798166;451569.8;1294690.32239797;2094910;11017654;167592800;166298109.677602;2;47500000.0;2;12000000.0;13;843120.522397967;790159.500593075;0.0;244459.136371013;451569.8;408547.7;233394.7;201031.6
2079;104;104;0;0.0;0;0;4913571;21825905;0.0;0.0;1890422;10516378;151233760;151233760.0;2;47500000.0;2;12000000.0;13;0.0;843120.522397967;4320812.2301099;1605781.70618404;0.0;451569.8;0.0;0.0
2080;105;105;408774193;2043859.91550123;0;0;6293413;18649788;0.0;2043859.91550123;1698676;8696569;135894080;133850220.084499;3;42000000.0;3;18000000.0;13;2043859.91550123;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2081;106;106;248747079;1243783.37045968;547873;6940139;6940139;20559267;602660.3;1846443.67045968;1891281;9803368;151302480;149456036.32953998;3;42000000.0;3;18000000.0;13;1243783.37045968;2043859.91550123;3779238.95549077;3840059.41742149;602660.3;0.0;258868.5;373384.0
2082;107;107;384747538;1923773.53244793;544949;6897266;6897266;20435473;599443.9;2523217.43244793;1897498;9715398;151799840;149276622.567552;3;42000000.0;3;18000000.0;13;1923773.53244793;1243783.37045968;0.0;0.0;599443.9;602660.3;291018.2;391155.6
2083;108;108;0;0.0;551150;6973640;6973640;20671591;606265.0;606265.0;1788247;9956297;143059760;142453495.0;3;42000000.0;3;18000000.0;13;0.0;1923773.53244793;656323.124224097;3861589.69352216;606265.0;599443.9;309478.4;410589.3
2084;109;109;428273788;2141250.9165904;505327;6451975;6451975;19111499;555859.7;2697110.6165903998;1762179;9004793;140974320;138277209.38341;3;42000000.0;3;18000000.0;13;2141250.9165904;0.0;1233065.45370738;0.0;555859.7;606265.0;284991.3;340682.1
2085;110;110;0;0.0;491437;6314250;6314250;18707261;540580.7;540580.7;1600640;8889881;128051200;127510619.3;3;42000000.0;3;18000000.0;13;0.0;2141250.9165904;303584.368238002;3589165.86054003;540580.7;555859.7;338808.8;348067.5
2086;111;111;744938351;3724752.62211777;509305;6495314;6495314;19252933;560235.5;4284988.12211778;1794081;9068211;143526480;139241491.877882;3;42000000.0;3;18000000.0;13;3724752.62211777;0.0;1251502.38718367;0.0;560235.5;540580.7;332614.7;361567.8
2087;112;112;0;0.0;488773;6277350;6277350;18599040;537650.3;537650.3;1587958;8823523;127036640;126498989.7;3;42000000.0;3;18000000.0;13;0.0;3724752.62211777;480012.909092692;1644885.64704688;537650.3;560235.5;323128.3;338424.9
2088;113;113;516984434;2585147.30936317;464925;6012387;6012387;17815899;511417.5;3096564.80936317;1631872;8304032;130549760;127453195.190637;3;42000000.0;3;18000000.0;13;2585147.30936317;0.0;2133594.64739636;0.0;511417.5;537650.3;296255.3;376102.1
2089;114;114;259582921;1297778.72217759;385248;5110723;5110723;15142220;423772.8;1721551.52217759;1328070;6879302;106245600;104524048.47782199;3;42000000.0;3;18000000.0;13;1297778.72217759;2585147.30936317;0.0;1975151.00505036;423772.8;511417.5;388626.7;348807.8
2090;115;115;77701108;388533.54107612;425917;5567385;5567385;16495830;468508.7;857042.241076119;1421044;7645121;113683520;112826477.75892399;3;42000000.0;3;18000000.0;13;388533.54107612;1297778.72217759;790159.500593075;0.0;468508.7;423772.8;408547.7;276856.8
2091;116;116;0;0.0;436154;5667568;5667568;16800103;479769.4;479769.4;1411180;7853176;112894400;112414630.6;3;42000000.0;3;18000000.0;13;0.0;388533.54107612;843120.522397967;0.0;479769.4;468508.7;451569.8;296280.6
2092;117;117;0;0.0;0;0;5371730;15926506;0.0;0.0;1317114;7323842;105369120;105369120.0;3;42000000.0;3;18000000.0;13;0.0;0.0;0.0;439521.916382343;0.0;479769.4;0.0;0.0
2093;118;118;501938773;2509776.35431031;0;0;6115431;18116241;0.0;2509776.35431031;1652839;8402502;132227120;129717343.64569;3;42000000.0;3;18000000.0;13;2509776.35431031;0.0;2043859.91550123;0.0;0.0;0.0;0.0;0.0
2094;119;119;0;0.0;402381;5311148;5311148;15727943;442619.1;442619.1;1307019;7268219;104561520;104118900.9;3;42000000.0;3;18000000.0;13;0.0;2509776.35431031;1243783.37045968;0.0;442619.1;0.0;602660.3;251860.4
2095;120;120;85898362;429527.201350511;362972;4865797;4865797;14409624;399269.2;828796.4013505109;1212230;6511459;96978400;96149603.5986495;3;42000000.0;3;18000000.0;13;429527.201350511;0.0;1923773.53244793;0.0;399269.2;442619.1;599443.9;282701.1
2096;121;121;0;0.0;340035;4590085;4590085;13598317;374038.5;374038.5;1097425;6101979;87794000;87419961.5;3;42000000.0;3;18000000.0;13;0.0;429527.201350511;0.0;0.0;374038.5;399269.2;606265.0;267297.8
2097;122;122;0;0.0;312920;4287518;4287518;12705791;344212.0;344212.0;1010555;5615781;80844400;80500188.0;3;42000000.0;3;18000000.0;13;0.0;0.0;2141250.9165904;830841.085698039;344212.0;374038.5;555859.7;233967.8
2098;123;123;176168673;880873.463923712;288355;4014878;4014878;11880220;317190.5;1198063.96392371;976714;5129699;78137120;76939056.03607629;3;42000000.0;3;18000000.0;13;880873.463923712;0.0;0.0;0.0;317190.5;344212.0;540580.7;195565.7
2099;124;124;0;0.0;238007;3451179;3451179;10234424;261807.7;261807.7;769348;4272795;61547840;61286032.3;3;42000000.0;3;18000000.0;13;0.0;880873.463923712;3724752.62211777;510291.894622447;261807.7;317190.5;560235.5;159900.4
2100;125;125;0;0.0;239588;3474899;3474899;10297004;263546.8;263546.8;774084;4304440;61926720;61663173.2;3;42000000.0;3;18000000.0;13;0.0;0.0;0.0;0.0;263546.8;261807.7;537650.3;173642.7
2101;126;126;0;0.0;249658;3584716;3584716;10622808;274623.8;274623.8;805386;4482635;64430880;64156256.2;3;42000000.0;3;18000000.0;13;0.0;0.0;2585147.30936317;898690.596798611;274623.8;263546.8;511417.5;171766.1
2102;127;127;0;0.0;240161;3459046;3459046;10251984;264177.1;264177.1;768569;4276560;61485520;61221342.9;3;42000000.0;3;18000000.0;13;0.0;0.0;1297778.72217759;0.0;264177.1;274623.8;423772.8;168647.6
2103;128;128;247140152;1235708.51311987;188869;2894756;2894756;8580732;207755.9;1443464.41311987;643672;3336338;51493760;50050295.5868801;3;42000000.0;3;18000000.0;13;1235708.51311987;0.0;388533.54107612;771464.6778493859;207755.9;264177.1;468508.7;148794.8
2104;129;129;0;0.0;188265;2887070;2887070;8556408;207091.5;207091.5;602454;3352631;48196320;47989228.5;3;42000000.0;3;18000000.0;13;0.0;1235708.51311987;0.0;2318673.06646466;207091.5;207755.9;479769.4;159359.2
